"","Country","Beverage Types","year","Alcohol..recorded.per.capita..15...consumption..in.litres.of.pure.alcohol."
"7988","Ireland"," Spirits",1992,2.18
"7989","Ireland"," Spirits",1991,2.33
"7990","Ireland"," Spirits",1990,2.33
"7991","Ireland"," Spirits",1989,2.36
"7992","Ireland"," Spirits",1988,2.38
"7993","Ireland"," Spirits",1987,2.25
"7994","Ireland"," Spirits",1986,2.41
"7995","Ireland"," Spirits",1985,2.56
"7996","Ireland"," Spirits",1984,2.14
"7997","Ireland"," Spirits",1983,2
"7998","Ireland"," Spirits",1982,2.37
"7999","Ireland"," Spirits",1981,2.72
"8000","Ireland"," Spirits",1980,2.94
"8001","Ireland"," Other alcoholic beverages",1999,NA
"8002","Ireland"," Other alcoholic beverages",1998,0.71
"8003","Ireland"," Other alcoholic beverages",1997,0.68
"8004","Ireland"," Other alcoholic beverages",1996,0.69
"8005","Ireland"," Other alcoholic beverages",1995,0.61
"8006","Ireland"," Other alcoholic beverages",1994,0.62
"8007","Ireland"," Other alcoholic beverages",1993,0.66
"8008","Ireland"," Other alcoholic beverages",1992,0.63
"8009","Ireland"," Other alcoholic beverages",1991,0.67
"8010","Ireland"," Other alcoholic beverages",1990,0.68
"8011","Ireland"," Other alcoholic beverages",1989,0.68
"8012","Ireland"," Other alcoholic beverages",1988,0.69
"8013","Ireland"," Other alcoholic beverages",1987,0.65
"8014","Ireland"," Other alcoholic beverages",1986,0.69
"8015","Ireland"," Other alcoholic beverages",1985,0.75
"8016","Ireland"," Other alcoholic beverages",1984,0.62
"8017","Ireland"," Other alcoholic beverages",1983,0.58
"8018","Ireland"," Other alcoholic beverages",1982,0.67
"8019","Ireland"," Other alcoholic beverages",1981,0.79
"8020","Ireland"," Other alcoholic beverages",1980,0.85
"8021","Israel"," All types",1999,2
"8022","Israel"," All types",1998,2.09
"8023","Israel"," All types",1997,2.03
"8024","Israel"," All types",1996,1.62
"8025","Israel"," All types",1995,1.5
"8026","Israel"," All types",1994,1.72
"8027","Israel"," All types",1993,2.18
"8028","Israel"," All types",1992,1.81
"8029","Israel"," All types",1991,1.73
"8030","Israel"," All types",1990,1.84
"8031","Israel"," All types",1989,2.03
"8032","Israel"," All types",1988,2.18
"8033","Israel"," All types",1987,2.26
"8034","Israel"," All types",1986,2.26
"8035","Israel"," All types",1985,2.69
"8036","Israel"," All types",1984,2.65
"8037","Israel"," All types",1983,2.8
"8038","Israel"," All types",1982,2.65
"8039","Israel"," All types",1981,2.8
"8040","Israel"," All types",1980,2.92
"8041","Israel"," Beer",1999,0.89
"8042","Israel"," Beer",1998,0.91
"8043","Israel"," Beer",1997,0.93
"8044","Israel"," Beer",1996,0.89
"8045","Israel"," Beer",1995,0.91
"8046","Israel"," Beer",1994,0.86
"8047","Israel"," Beer",1993,0.99
"8048","Israel"," Beer",1992,0.85
"8049","Israel"," Beer",1991,0.85
"8050","Israel"," Beer",1990,0.94
"8051","Israel"," Beer",1989,0.87
"8052","Israel"," Beer",1988,0.95
"8053","Israel"," Beer",1987,0.96
"8054","Israel"," Beer",1986,0.93
"8055","Israel"," Beer",1985,1.11
"8056","Israel"," Beer",1984,0.98
"8057","Israel"," Beer",1983,1.02
"8058","Israel"," Beer",1982,1.03
"8059","Israel"," Beer",1981,1.06
"8060","Israel"," Beer",1980,1
"8061","Israel"," Wine",1999,0.23
"8062","Israel"," Wine",1998,0.25
"8063","Israel"," Wine",1997,0.25
"8064","Israel"," Wine",1996,0.21
"8065","Israel"," Wine",1995,0.36
"8066","Israel"," Wine",1994,0.35
"8067","Israel"," Wine",1993,0.43
"8068","Israel"," Wine",1992,0.41
"8069","Israel"," Wine",1991,0.41
"8070","Israel"," Wine",1990,0.43
"8071","Israel"," Wine",1989,0.47
"8072","Israel"," Wine",1988,0.5
"8073","Israel"," Wine",1987,0.56
"8074","Israel"," Wine",1986,0.61
"8075","Israel"," Wine",1985,0.63
"8076","Israel"," Wine",1984,0.6
"8077","Israel"," Wine",1983,0.65
"8078","Israel"," Wine",1982,0.58
"8079","Israel"," Wine",1981,0.59
"8080","Israel"," Wine",1980,0.66
"8081","Israel"," Spirits",1999,0.84
"8082","Israel"," Spirits",1998,0.9
"8083","Israel"," Spirits",1997,0.81
"8084","Israel"," Spirits",1996,0.49
"8085","Israel"," Spirits",1995,0.19
"8086","Israel"," Spirits",1994,0.48
"8087","Israel"," Spirits",1993,0.71
"8088","Israel"," Spirits",1992,0.51
"8089","Israel"," Spirits",1991,0.04
"8090","Israel"," Spirits",1990,0.43
"8091","Israel"," Spirits",1989,0.69
"8092","Israel"," Spirits",1988,0.73
"8093","Israel"," Spirits",1987,0.74
"8094","Israel"," Spirits",1986,0.72
"8095","Israel"," Spirits",1985,0.79
"8096","Israel"," Spirits",1984,0.9
"8097","Israel"," Spirits",1983,0.96
"8098","Israel"," Spirits",1982,0.87
"8099","Israel"," Spirits",1981,0.97
"8100","Israel"," Spirits",1980,1.08
"8101","Israel"," Other alcoholic beverages",1999,0.04
"8102","Israel"," Other alcoholic beverages",1998,0.03
"8103","Israel"," Other alcoholic beverages",1997,0.04
"8104","Israel"," Other alcoholic beverages",1996,0.03
"8105","Israel"," Other alcoholic beverages",1995,0.04
"8106","Israel"," Other alcoholic beverages",1994,0.02
"8107","Israel"," Other alcoholic beverages",1993,0.05
"8108","Israel"," Other alcoholic beverages",1992,0.04
"8109","Israel"," Other alcoholic beverages",1991,0.04
"8110","Israel"," Other alcoholic beverages",1990,0.04
"8111","Israel"," Other alcoholic beverages",1989,0
"8112","Israel"," Other alcoholic beverages",1988,0
"8113","Israel"," Other alcoholic beverages",1987,0
"8114","Israel"," Other alcoholic beverages",1986,0
"8115","Israel"," Other alcoholic beverages",1985,0.16
"8116","Israel"," Other alcoholic beverages",1984,0.17
"8117","Israel"," Other alcoholic beverages",1983,0.17
"8118","Israel"," Other alcoholic beverages",1982,0.17
"8119","Israel"," Other alcoholic beverages",1981,0.18
"8120","Israel"," Other alcoholic beverages",1980,0.18
"8121","Italy"," All types",1999,8.86
"8122","Italy"," All types",1998,8.98
"8123","Italy"," All types",1997,9.12
"8124","Italy"," All types",1996,9.13
"8125","Italy"," All types",1995,9.62
"8126","Italy"," All types",1994,10.12
"8127","Italy"," All types",1993,10.27
"8128","Italy"," All types",1992,10.55
"8129","Italy"," All types",1991,10.82
"8130","Italy"," All types",1990,10.99
"8131","Italy"," All types",1989,10.95
"8132","Italy"," All types",1988,11.41
"8133","Italy"," All types",1987,11.76
"8134","Italy"," All types",1986,12.37
"8135","Italy"," All types",1985,13.22
"8136","Italy"," All types",1984,14.08
"8137","Italy"," All types",1983,14.55
"8138","Italy"," All types",1982,14.5
"8139","Italy"," All types",1981,15.07
"8140","Italy"," All types",1980,16.73
"8141","Italy"," Beer",1999,1.58
"8142","Italy"," Beer",1998,1.57
"8143","Italy"," Beer",1997,1.49
"8144","Italy"," Beer",1996,1.41
"8145","Italy"," Beer",1995,1.49
"8146","Italy"," Beer",1994,1.54
"8147","Italy"," Beer",1993,1.48
"8148","Italy"," Beer",1992,1.53
"8149","Italy"," Beer",1991,1.48
"8150","Italy"," Beer",1990,1.5
"8151","Italy"," Beer",1989,1.31
"8152","Italy"," Beer",1988,1.42
"8153","Italy"," Beer",1987,1.43
"8154","Italy"," Beer",1986,1.43
"8155","Italy"," Beer",1985,1.37
"8156","Italy"," Beer",1984,1.19
"8157","Italy"," Beer",1983,1.32
"8158","Italy"," Beer",1982,1.31
"8159","Italy"," Beer",1981,1.15
"8160","Italy"," Beer",1980,1.07
"8161","Italy"," Wine",1999,6.6
"8162","Italy"," Wine",1998,6.67
"8163","Italy"," Wine",1997,6.88
"8164","Italy"," Wine",1996,6.98
"8165","Italy"," Wine",1995,7.19
"8166","Italy"," Wine",1994,7.57
"8167","Italy"," Wine",1993,7.64
"8168","Italy"," Wine",1992,7.87
"8169","Italy"," Wine",1991,8.12
"8170","Italy"," Wine",1990,8.22
"8171","Italy"," Wine",1989,8.27
"8172","Italy"," Wine",1988,8.5
"8173","Italy"," Wine",1987,8.89
"8174","Italy"," Wine",1986,9.39
"8175","Italy"," Wine",1985,10.29
"8176","Italy"," Wine",1984,11.2
"8177","Italy"," Wine",1983,11.49
"8178","Italy"," Wine",1982,11.48
"8179","Italy"," Wine",1981,12.13
"8180","Italy"," Wine",1980,13.15
"8181","Italy"," Spirits",1999,0.58
"8182","Italy"," Spirits",1998,0.7
"8183","Italy"," Spirits",1997,0.7
"8184","Italy"," Spirits",1996,0.7
"8185","Italy"," Spirits",1995,0.94
"8186","Italy"," Spirits",1994,1.06
"8187","Italy"," Spirits",1993,1.06
"8188","Italy"," Spirits",1992,1.18
"8189","Italy"," Spirits",1991,1.19
"8190","Italy"," Spirits",1990,1.19
"8191","Italy"," Spirits",1989,1.32
"8192","Italy"," Spirits",1988,1.46
"8193","Italy"," Spirits",1987,1.47
"8194","Italy"," Spirits",1986,1.48
"8195","Italy"," Spirits",1985,1.62
"8196","Italy"," Spirits",1984,1.63
"8197","Italy"," Spirits",1983,1.64
"8198","Italy"," Spirits",1982,1.78
"8199","Italy"," Spirits",1981,1.79
"8200","Italy"," Spirits",1980,2.44
"8201","Jamaica"," All types",1999,2.72
"8202","Jamaica"," All types",1998,2.74
"8203","Jamaica"," All types",1997,2.86
"8204","Jamaica"," All types",1996,2.92
"8205","Jamaica"," All types",1995,2.87
"8206","Jamaica"," All types",1994,2.98
"8207","Jamaica"," All types",1993,3.43
"8208","Jamaica"," All types",1992,4.47
"8209","Jamaica"," All types",1991,4.83
"8210","Jamaica"," All types",1990,3.54
"8211","Jamaica"," All types",1989,3.06
"8212","Jamaica"," All types",1988,3.12
"8213","Jamaica"," All types",1987,3.12
"8214","Jamaica"," All types",1986,2.78
"8215","Jamaica"," All types",1985,2.68
"8216","Jamaica"," All types",1984,3.21
"8217","Jamaica"," All types",1983,4.2
"8218","Jamaica"," All types",1982,3.99
"8219","Jamaica"," All types",1981,3.99
"8220","Jamaica"," All types",1980,4.57
"8221","Jamaica"," Beer",1999,1.58
"8222","Jamaica"," Beer",1998,1.69
"8223","Jamaica"," Beer",1997,1.71
"8224","Jamaica"," Beer",1996,1.83
"8225","Jamaica"," Beer",1995,1.81
"8226","Jamaica"," Beer",1994,1.96
"8227","Jamaica"," Beer",1993,2.26
"8228","Jamaica"," Beer",1992,2.36
"8229","Jamaica"," Beer",1991,2.25
"8230","Jamaica"," Beer",1990,2.42
"8231","Jamaica"," Beer",1989,2.3
"8232","Jamaica"," Beer",1988,2.02
"8233","Jamaica"," Beer",1987,1.92
"8234","Jamaica"," Beer",1986,1.67
"8235","Jamaica"," Beer",1985,1.66
"8236","Jamaica"," Beer",1984,1.52
"8237","Jamaica"," Beer",1983,1.86
"8238","Jamaica"," Beer",1982,1.85
"8239","Jamaica"," Beer",1981,1.85
"8240","Jamaica"," Beer",1980,2.2
"8241","Jamaica"," Wine",1999,0.07
"8242","Jamaica"," Wine",1998,0.06
"8243","Jamaica"," Wine",1997,0.07
"8244","Jamaica"," Wine",1996,0.07
"8245","Jamaica"," Wine",1995,0.07
"8246","Jamaica"," Wine",1994,0.06
"8247","Jamaica"," Wine",1993,0.03
"8248","Jamaica"," Wine",1992,0.03
"8249","Jamaica"," Wine",1991,0.04
"8250","Jamaica"," Wine",1990,0.02
"8251","Jamaica"," Wine",1989,0.06
"8252","Jamaica"," Wine",1988,0.03
"8253","Jamaica"," Wine",1987,0.02
"8254","Jamaica"," Wine",1986,0.01
"8255","Jamaica"," Wine",1985,0.02
"8256","Jamaica"," Wine",1984,0
"8257","Jamaica"," Wine",1983,0
"8258","Jamaica"," Wine",1982,0
"8259","Jamaica"," Wine",1981,0
"8260","Jamaica"," Wine",1980,0
"8261","Jamaica"," Spirits",1999,1.07
"8262","Jamaica"," Spirits",1998,0.98
"8263","Jamaica"," Spirits",1997,1.08
"8264","Jamaica"," Spirits",1996,1.02
"8265","Jamaica"," Spirits",1995,0.99
"8266","Jamaica"," Spirits",1994,0.95
"8267","Jamaica"," Spirits",1993,1.14
"8268","Jamaica"," Spirits",1992,2.08
"8269","Jamaica"," Spirits",1991,2.55
"8270","Jamaica"," Spirits",1990,0.94
"8271","Jamaica"," Spirits",1989,0.67
"8272","Jamaica"," Spirits",1988,1.04
"8273","Jamaica"," Spirits",1987,1.17
"8274","Jamaica"," Spirits",1986,1.09
"8275","Jamaica"," Spirits",1985,1
"8276","Jamaica"," Spirits",1984,1.69
"8277","Jamaica"," Spirits",1983,2.34
"8278","Jamaica"," Spirits",1982,2.14
"8279","Jamaica"," Spirits",1981,2.14
"8280","Jamaica"," Spirits",1980,2.37
"8281","Jamaica"," Other alcoholic beverages",1999,0
"8282","Jamaica"," Other alcoholic beverages",1998,0
"8283","Jamaica"," Other alcoholic beverages",1997,0
"8284","Jamaica"," Other alcoholic beverages",1996,0
"8285","Jamaica"," Other alcoholic beverages",1995,0
"8286","Jamaica"," Other alcoholic beverages",1994,0
"8287","Jamaica"," Other alcoholic beverages",1993,0
"8288","Jamaica"," Other alcoholic beverages",1992,0
"8289","Jamaica"," Other alcoholic beverages",1991,0
"8290","Jamaica"," Other alcoholic beverages",1990,0
"8291","Jamaica"," Other alcoholic beverages",1989,0
"8292","Jamaica"," Other alcoholic beverages",1988,0
"8293","Jamaica"," Other alcoholic beverages",1987,0
"8294","Jamaica"," Other alcoholic beverages",1986,0
"8295","Jamaica"," Other alcoholic beverages",1985,0
"8296","Jamaica"," Other alcoholic beverages",1984,0
"8297","Jamaica"," Other alcoholic beverages",1983,0
"8298","Jamaica"," Other alcoholic beverages",1982,0
"8299","Jamaica"," Other alcoholic beverages",1981,0
"8300","Jamaica"," Other alcoholic beverages",1980,0
"8301","Japan"," All types",1999,8.17
"8302","Japan"," All types",1998,8.1
"8303","Japan"," All types",1997,8.15
"8304","Japan"," All types",1996,8.06
"8305","Japan"," All types",1995,8.16
"8306","Japan"," All types",1994,8.29
"8307","Japan"," All types",1993,8.37
"8308","Japan"," All types",1992,8.09
"8309","Japan"," All types",1991,8.03
"8310","Japan"," All types",1990,8.28
"8311","Japan"," All types",1989,7.74
"8312","Japan"," All types",1988,8.17
"8313","Japan"," All types",1987,7.69
"8314","Japan"," All types",1986,7.21
"8315","Japan"," All types",1985,6.98
"8316","Japan"," All types",1984,7.11
"8317","Japan"," All types",1983,7.12
"8318","Japan"," All types",1982,6.88
"8319","Japan"," All types",1981,6.77
"8320","Japan"," All types",1980,6.63
"8321","Japan"," Beer",1999,2.7
"8322","Japan"," Beer",1998,2.87
"8323","Japan"," Beer",1997,3.13
"8324","Japan"," Beer",1996,3.24
"8325","Japan"," Beer",1995,3.23
"8326","Japan"," Beer",1994,3.55
"8327","Japan"," Beer",1993,3.31
"8328","Japan"," Beer",1992,3.3
"8329","Japan"," Beer",1991,3.28
"8330","Japan"," Beer",1990,3
"8331","Japan"," Beer",1989,2.91
"8332","Japan"," Beer",1988,2.84
"8333","Japan"," Beer",1987,2.64
"8334","Japan"," Beer",1986,2.47
"8335","Japan"," Beer",1985,2.33
"8336","Japan"," Beer",1984,2.33
"8337","Japan"," Beer",1983,2.46
"8338","Japan"," Beer",1982,2.43
"8339","Japan"," Beer",1981,2.37
"8340","Japan"," Beer",1980,2.3
"8341","Japan"," Wine",1999,0.3
"8342","Japan"," Wine",1998,0.4
"8343","Japan"," Wine",1997,0.31
"8344","Japan"," Wine",1996,0.21
"8345","Japan"," Wine",1995,0.18
"8346","Japan"," Wine",1994,0.17
"8347","Japan"," Wine",1993,0.15
"8348","Japan"," Wine",1992,0.14
"8349","Japan"," Wine",1991,0.14
"8350","Japan"," Wine",1990,0.16
"8351","Japan"," Wine",1989,0.17
"8352","Japan"," Wine",1988,0.13
"8353","Japan"," Wine",1987,0.11
"8354","Japan"," Wine",1986,0.09
"8355","Japan"," Wine",1985,0.09
"8356","Japan"," Wine",1984,0.09
"8357","Japan"," Wine",1983,0.09
"8358","Japan"," Wine",1982,0.09
"8359","Japan"," Wine",1981,0.08
"8360","Japan"," Wine",1980,0.08
"8361","Japan"," Spirits",1999,2.99
"8362","Japan"," Spirits",1998,2.78
"8363","Japan"," Spirits",1997,2.88
"8364","Japan"," Spirits",1996,2.87
"8365","Japan"," Spirits",1995,2.8
"8366","Japan"," Spirits",1994,2.77
"8367","Japan"," Spirits",1993,2.87
"8368","Japan"," Spirits",1992,2.69
"8369","Japan"," Spirits",1991,2.6
"8370","Japan"," Spirits",1990,3.01
"8371","Japan"," Spirits",1989,2.63
"8372","Japan"," Spirits",1988,3.05
"8373","Japan"," Spirits",1987,2.81
"8374","Japan"," Spirits",1986,2.93
"8375","Japan"," Spirits",1985,2.94
"8376","Japan"," Spirits",1984,3.03
"8377","Japan"," Spirits",1983,2.67
"8378","Japan"," Spirits",1982,2.42
"8379","Japan"," Spirits",1981,2.26
"8380","Japan"," Spirits",1980,2.25
"8381","Japan"," Other alcoholic beverages",1999,2.18
"8382","Japan"," Other alcoholic beverages",1998,2.05
"8383","Japan"," Other alcoholic beverages",1997,1.83
"8384","Japan"," Other alcoholic beverages",1996,1.74
"8385","Japan"," Other alcoholic beverages",1995,1.95
"8386","Japan"," Other alcoholic beverages",1994,1.8
"8387","Japan"," Other alcoholic beverages",1993,2.04
"8388","Japan"," Other alcoholic beverages",1992,1.96
"8389","Japan"," Other alcoholic beverages",1991,2.01
"8390","Japan"," Other alcoholic beverages",1990,2.11
"8391","Japan"," Other alcoholic beverages",1989,2.03
"8392","Japan"," Other alcoholic beverages",1988,2.15
"8393","Japan"," Other alcoholic beverages",1987,2.14
"8394","Japan"," Other alcoholic beverages",1986,1.71
"8395","Japan"," Other alcoholic beverages",1985,1.62
"8396","Japan"," Other alcoholic beverages",1984,1.65
"8397","Japan"," Other alcoholic beverages",1983,1.89
"8398","Japan"," Other alcoholic beverages",1982,1.94
"8399","Japan"," Other alcoholic beverages",1981,2.06
"8400","Japan"," Other alcoholic beverages",1980,2
"8401","Jordan"," All types",1999,0.15
"8402","Jordan"," All types",1998,0.15
"8403","Jordan"," All types",1997,0.17
"8404","Jordan"," All types",1996,0.16
"8405","Jordan"," All types",1995,0.15
"8406","Jordan"," All types",1994,0.15
"8407","Jordan"," All types",1993,0.15
"8408","Jordan"," All types",1992,0.11
"8409","Jordan"," All types",1991,0.14
"8410","Jordan"," All types",1990,0.2
"8411","Jordan"," All types",1989,0.18
"8412","Jordan"," All types",1988,0.28
"8413","Jordan"," All types",1987,0.3
"8414","Jordan"," All types",1986,0.3
"8415","Jordan"," All types",1985,0.24
"8416","Jordan"," All types",1984,0.37
"8417","Jordan"," All types",1983,0.54
"8418","Jordan"," All types",1982,0.39
"8419","Jordan"," All types",1981,0.33
"8420","Jordan"," All types",1980,0.44
"8421","Jordan"," Beer",1999,0.14
"8422","Jordan"," Beer",1998,0.14
"8423","Jordan"," Beer",1997,0.14
"8424","Jordan"," Beer",1996,0.15
"8425","Jordan"," Beer",1995,0.14
"8426","Jordan"," Beer",1994,0.14
"8427","Jordan"," Beer",1993,0.15
"8428","Jordan"," Beer",1992,0.1
"8429","Jordan"," Beer",1991,0.13
"8430","Jordan"," Beer",1990,0.18
"8431","Jordan"," Beer",1989,0.13
"8432","Jordan"," Beer",1988,0.13
"8433","Jordan"," Beer",1987,0.14
"8434","Jordan"," Beer",1986,0.13
"8435","Jordan"," Beer",1985,0.15
"8436","Jordan"," Beer",1984,0.17
"8437","Jordan"," Beer",1983,0.22
"8438","Jordan"," Beer",1982,0.24
"8439","Jordan"," Beer",1981,0.23
"8440","Jordan"," Beer",1980,0.24
"8441","Jordan"," Wine",1999,0.01
"8442","Jordan"," Wine",1998,0.01
"8443","Jordan"," Wine",1997,0.01
"8444","Jordan"," Wine",1996,0
"8445","Jordan"," Wine",1995,0
"8446","Jordan"," Wine",1994,0
"8447","Jordan"," Wine",1993,0
"8448","Jordan"," Wine",1992,0
"8449","Jordan"," Wine",1991,0
"8450","Jordan"," Wine",1990,0
"8451","Jordan"," Wine",1989,0
"8452","Jordan"," Wine",1988,0.02
"8453","Jordan"," Wine",1987,0.01
"8454","Jordan"," Wine",1986,0.02
"8455","Jordan"," Wine",1985,0.01
"8456","Jordan"," Wine",1984,0.02
"8457","Jordan"," Wine",1983,0.03
"8458","Jordan"," Wine",1982,0.03
"8459","Jordan"," Wine",1981,0.03
"8460","Jordan"," Wine",1980,0.02
"8461","Jordan"," Spirits",1999,0
"8462","Jordan"," Spirits",1998,0
"8463","Jordan"," Spirits",1997,0.01
"8464","Jordan"," Spirits",1996,0
"8465","Jordan"," Spirits",1995,0.01
"8466","Jordan"," Spirits",1994,0.01
"8467","Jordan"," Spirits",1993,0
"8468","Jordan"," Spirits",1992,0
"8469","Jordan"," Spirits",1991,0.01
"8470","Jordan"," Spirits",1990,0.02
"8471","Jordan"," Spirits",1989,0.06
"8472","Jordan"," Spirits",1988,0.12
"8473","Jordan"," Spirits",1987,0.15
"8474","Jordan"," Spirits",1986,0.14
"8475","Jordan"," Spirits",1985,0.08
"8476","Jordan"," Spirits",1984,0.18
"8477","Jordan"," Spirits",1983,0.29
"8478","Jordan"," Spirits",1982,0.12
"8479","Jordan"," Spirits",1981,0.07
"8480","Jordan"," Spirits",1980,0.18
"8481","Kazakhstan"," All types",1999,3.52
"8482","Kazakhstan"," All types",1998,3.89
"8483","Kazakhstan"," All types",1997,3.4
"8484","Kazakhstan"," All types",1996,3.08
"8485","Kazakhstan"," All types",1995,4.91
"8486","Kazakhstan"," All types",1994,8.78
"8487","Kazakhstan"," All types",1993,10.43
"8488","Kazakhstan"," All types",1992,10.96
